Tid,Pris
2022-09-23 23:15:00,2.716
2022-09-23 23:20:00,2.726
2022-09-23 23:25:00,2.737
2022-09-23 23:30:00,2.747
2022-09-23 23:35:00,2.758
2022-09-23 23:40:00,2.768
2022-09-23 23:45:00,2.779
2022-09-23 23:50:00,2.789
2022-09-23 23:55:00,2.8
2022-09-24 00:00:00,2.81
2022-09-24 00:05:00,2.789
2022-09-24 00:10:00,2.768
2022-09-24 00:15:00,2.748
2022-09-24 00:20:00,2.727
2022-09-24 00:25:00,2.706
2022-09-24 00:30:00,2.685
2022-09-24 00:35:00,2.664
2022-09-24 00:40:00,2.643
2022-09-24 00:45:00,2.622
2022-09-24 00:50:00,2.601
2022-09-24 00:55:00,2.58
2022-09-24 01:00:00,2.559
2022-09-24 01:05:00,2.539
2022-09-24 01:10:00,2.519
2022-09-24 01:15:00,2.499
2022-09-24 01:20:00,2.479
2022-09-24 01:25:00,2.459
2022-09-24 01:30:00,2.44
2022-09-24 01:35:00,2.42
2022-09-24 01:40:00,2.4
2022-09-24 01:45:00,2.38
2022-09-24 01:50:00,2.36
2022-09-24 01:55:00,2.34
2022-09-24 02:00:00,2.32
2022-09-24 02:05:00,2.317
2022-09-24 02:10:00,2.314
2022-09-24 02:15:00,2.311
2022-09-24 02:20:00,2.308
2022-09-24 02:25:00,2.305
2022-09-24 02:30:00,2.302
2022-09-24 02:35:00,2.299
2022-09-24 02:40:00,2.296
2022-09-24 02:45:00,2.293
2022-09-24 02:50:00,2.291
2022-09-24 02:55:00,2.288
2022-09-24 03:00:00,2.285
2022-09-24 03:05:00,2.284
2022-09-24 03:10:00,2.283
2022-09-24 03:15:00,2.283
2022-09-24 03:20:00,2.282
2022-09-24 03:25:00,2.282
2022-09-24 03:30:00,2.281
2022-09-24 03:35:00,2.28
2022-09-24 03:40:00,2.28
2022-09-24 03:45:00,2.279
2022-09-24 03:50:00,2.279
2022-09-24 03:55:00,2.278
2022-09-24 04:00:00,2.278
2022-09-24 04:05:00,2.282
2022-09-24 04:10:00,2.286
2022-09-24 04:15:00,2.29
2022-09-24 04:20:00,2.294
2022-09-24 04:25:00,2.298
2022-09-24 04:30:00,2.302
2022-09-24 04:35:00,2.306
2022-09-24 04:40:00,2.31
2022-09-24 04:45:00,2.314
2022-09-24 04:50:00,2.318
2022-09-24 04:55:00,2.322
2022-09-24 05:00:00,2.326
2022-09-24 05:05:00,2.346
2022-09-24 05:10:00,2.366
2022-09-24 05:15:00,2.386
2022-09-24 05:20:00,2.406
2022-09-24 05:25:00,2.426
2022-09-24 05:30:00,2.446
2022-09-24 05:35:00,2.466
2022-09-24 05:40:00,2.486
2022-09-24 05:45:00,2.507
2022-09-24 05:50:00,2.527
2022-09-24 05:55:00,2.547
2022-09-24 06:00:00,2.567
2022-09-24 06:05:00,2.583
2022-09-24 06:10:00,2.6
2022-09-24 06:15:00,2.616
2022-09-24 06:20:00,2.633
2022-09-24 06:25:00,2.649
2022-09-24 06:30:00,2.666
2022-09-24 06:35:00,2.682
2022-09-24 06:40:00,2.699
2022-09-24 06:45:00,2.715
2022-09-24 06:50:00,2.732
2022-09-24 06:55:00,2.748
2022-09-24 07:00:00,2.765
2022-09-24 07:05:00,2.764
2022-09-24 07:10:00,2.763
2022-09-24 07:15:00,2.762
2022-09-24 07:20:00,2.762
2022-09-24 07:25:00,2.761
2022-09-24 07:30:00,2.76
2022-09-24 07:35:00,2.76
2022-09-24 07:40:00,2.759
2022-09-24 07:45:00,2.758
2022-09-24 07:50:00,2.758
2022-09-24 07:55:00,2.757
2022-09-24 08:00:00,2.756
2022-09-24 08:05:00,2.759
2022-09-24 08:10:00,2.762
2022-09-24 08:15:00,2.765
2022-09-24 08:20:00,2.767
2022-09-24 08:25:00,2.77
2022-09-24 08:30:00,2.773
2022-09-24 08:35:00,2.776
2022-09-24 08:40:00,2.778
2022-09-24 08:45:00,2.781
2022-09-24 08:50:00,2.784
2022-09-24 08:55:00,2.787
2022-09-24 09:00:00,2.79
2022-09-24 09:05:00,2.786
2022-09-24 09:10:00,2.783
2022-09-24 09:15:00,2.78
2022-09-24 09:20:00,2.777
2022-09-24 09:25:00,2.773
2022-09-24 09:30:00,2.77
2022-09-24 09:35:00,2.767
2022-09-24 09:40:00,2.764
2022-09-24 09:45:00,2.761
2022-09-24 09:50:00,2.757
2022-09-24 09:55:00,2.754
2022-09-24 10:00:00,2.751
2022-09-24 10:05:00,2.747
2022-09-24 10:10:00,2.743
2022-09-24 10:15:00,2.739
2022-09-24 10:20:00,2.735
2022-09-24 10:25:00,2.731
2022-09-24 10:30:00,2.727
2022-09-24 10:35:00,2.723
2022-09-24 10:40:00,2.719
2022-09-24 10:45:00,2.715
2022-09-24 10:50:00,2.711
2022-09-24 10:55:00,2.707
2022-09-24 11:00:00,2.703
2022-09-24 11:05:00,2.682
2022-09-24 11:10:00,2.661
2022-09-24 11:15:00,2.641
2022-09-24 11:20:00,2.62
2022-09-24 11:25:00,2.599
2022-09-24 11:30:00,2.578
2022-09-24 11:35:00,2.558
2022-09-24 11:40:00,2.537
2022-09-24 11:45:00,2.516
2022-09-24 11:50:00,2.495
2022-09-24 11:55:00,2.475
2022-09-24 12:00:00,2.454
2022-09-24 12:05:00,2.434
2022-09-24 12:10:00,2.415
2022-09-24 12:15:00,2.395
2022-09-24 12:20:00,2.375
2022-09-24 12:25:00,2.356
2022-09-24 12:30:00,2.336
2022-09-24 12:35:00,2.316
2022-09-24 12:40:00,2.297
2022-09-24 12:45:00,2.277
2022-09-24 12:50:00,2.257
2022-09-24 12:55:00,2.238
2022-09-24 13:00:00,2.218
2022-09-24 13:05:00,2.219
2022-09-24 13:10:00,2.219
2022-09-24 13:15:00,2.219
2022-09-24 13:20:00,2.22
2022-09-24 13:25:00,2.22
2022-09-24 13:30:00,2.221
2022-09-24 13:35:00,2.221
2022-09-24 13:40:00,2.222
2022-09-24 13:45:00,2.222
2022-09-24 13:50:00,2.222
2022-09-24 13:55:00,2.223
2022-09-24 14:00:00,2.223
2022-09-24 14:05:00,2.235
2022-09-24 14:10:00,2.246
2022-09-24 14:15:00,2.257
2022-09-24 14:20:00,2.268
2022-09-24 14:25:00,2.279
2022-09-24 14:30:00,2.291
2022-09-24 14:35:00,2.302
2022-09-24 14:40:00,2.313
2022-09-24 14:45:00,2.324
2022-09-24 14:50:00,2.336
2022-09-24 14:55:00,2.347
2022-09-24 15:00:00,2.358
2022-09-24 15:05:00,2.383
2022-09-24 15:10:00,2.407
2022-09-24 15:15:00,2.432
2022-09-24 15:20:00,2.457
2022-09-24 15:25:00,2.482
2022-09-24 15:30:00,2.506
2022-09-24 15:35:00,2.531
2022-09-24 15:40:00,2.556
2022-09-24 15:45:00,2.581
2022-09-24 15:50:00,2.605
2022-09-24 15:55:00,2.63
2022-09-24 16:00:00,2.655
2022-09-24 16:05:00,2.665
2022-09-24 16:10:00,2.676
2022-09-24 16:15:00,2.687
2022-09-24 16:20:00,2.698
2022-09-24 16:25:00,2.709
2022-09-24 16:30:00,2.72
2022-09-24 16:35:00,2.73
2022-09-24 16:40:00,2.741
2022-09-24 16:45:00,2.752
2022-09-24 16:50:00,2.763
2022-09-24 16:55:00,2.774
2022-09-24 17:00:00,2.785
2022-09-24 17:05:00,2.806
2022-09-24 17:10:00,2.828
2022-09-24 17:15:00,2.85
2022-09-24 17:20:00,2.872
2022-09-24 17:25:00,2.894
2022-09-24 17:30:00,2.915
2022-09-24 17:35:00,2.937
2022-09-24 17:40:00,2.959
2022-09-24 17:45:00,2.981
2022-09-24 17:50:00,3.002
2022-09-24 17:55:00,3.024
2022-09-24 18:00:00,3.046
2022-09-24 18:05:00,3.057
2022-09-24 18:10:00,3.068
2022-09-24 18:15:00,3.08
2022-09-24 18:20:00,3.091
2022-09-24 18:25:00,3.102
2022-09-24 18:30:00,3.113
2022-09-24 18:35:00,3.125
2022-09-24 18:40:00,3.136
2022-09-24 18:45:00,3.147
2022-09-24 18:50:00,3.158
2022-09-24 18:55:00,3.17
2022-09-24 19:00:00,3.181
2022-09-24 19:05:00,3.168
2022-09-24 19:10:00,3.156
2022-09-24 19:15:00,3.144
2022-09-24 19:20:00,3.131
2022-09-24 19:25:00,3.119
2022-09-24 19:30:00,3.106
2022-09-24 19:35:00,3.094
2022-09-24 19:40:00,3.081
2022-09-24 19:45:00,3.069
2022-09-24 19:50:00,3.056
2022-09-24 19:55:00,3.044
2022-09-24 20:00:00,3.032
2022-09-24 20:05:00,3.009
2022-09-24 20:10:00,2.987
2022-09-24 20:15:00,2.964
2022-09-24 20:20:00,2.942
2022-09-24 20:25:00,2.92
2022-09-24 20:30:00,2.897
2022-09-24 20:35:00,2.875
2022-09-24 20:40:00,2.852
2022-09-24 20:45:00,2.83
2022-09-24 20:50:00,2.808
2022-09-24 20:55:00,2.785
2022-09-24 21:00:00,2.763
2022-09-24 21:05:00,2.757
2022-09-24 21:10:00,2.752
2022-09-24 21:15:00,2.746
2022-09-24 21:20:00,2.741
2022-09-24 21:25:00,2.736
2022-09-24 21:30:00,2.73
2022-09-24 21:35:00,2.725
2022-09-24 21:40:00,2.719
2022-09-24 21:45:00,2.714
2022-09-24 21:50:00,2.708
2022-09-24 21:55:00,2.703
2022-09-24 22:00:00,2.697
2022-09-24 22:05:00,2.668
2022-09-24 22:10:00,2.638
2022-09-24 22:15:00,2.608
2022-09-24 22:20:00,2.579
2022-09-24 22:25:00,2.549
2022-09-24 22:30:00,2.52
2022-09-24 22:35:00,2.49
2022-09-24 22:40:00,2.461
2022-09-24 22:45:00,2.431
2022-09-24 22:50:00,2.401
2022-09-24 22:55:00,2.372
2022-09-24 23:00:00,2.342
2022-09-24 23:05:00,2.313
2022-09-24 23:10:00,2.285
2022-09-24 23:15:00,2.256
2022-09-24 23:20:00,2.227
2022-09-24 23:25:00,2.199
2022-09-24 23:30:00,2.17
2022-09-24 23:35:00,2.141
2022-09-24 23:40:00,2.113
2022-09-24 23:45:00,2.084
2022-09-24 23:50:00,2.055
2022-09-24 23:55:00,2.026
2022-09-25 00:00:00,1.998
2022-09-25 00:05:00,1.974
2022-09-25 00:10:00,1.95
2022-09-25 00:15:00,1.926
2022-09-25 00:20:00,1.902
2022-09-25 00:25:00,1.878
2022-09-25 00:30:00,1.854
2022-09-25 00:35:00,1.83
2022-09-25 00:40:00,1.806
2022-09-25 00:45:00,1.782
2022-09-25 00:50:00,1.758
2022-09-25 00:55:00,1.734
2022-09-25 01:00:00,1.71
2022-09-25 01:05:00,1.701
2022-09-25 01:10:00,1.692
2022-09-25 01:15:00,1.683
2022-09-25 01:20:00,1.674
2022-09-25 01:25:00,1.665
2022-09-25 01:30:00,1.655
2022-09-25 01:35:00,1.646
2022-09-25 01:40:00,1.637
2022-09-25 01:45:00,1.628
2022-09-25 01:50:00,1.619
2022-09-25 01:55:00,1.61
2022-09-25 02:00:00,1.601
2022-09-25 02:05:00,1.6
2022-09-25 02:10:00,1.6
2022-09-25 02:15:00,1.6
2022-09-25 02:20:00,1.6
2022-09-25 02:25:00,1.6
2022-09-25 02:30:00,1.6
2022-09-25 02:35:00,1.6
2022-09-25 02:40:00,1.6
2022-09-25 02:45:00,1.6
2022-09-25 02:50:00,1.6
2022-09-25 02:55:00,1.6
2022-09-25 03:00:00,1.6
2022-09-25 03:05:00,1.587
2022-09-25 03:10:00,1.574
2022-09-25 03:15:00,1.561
2022-09-25 03:20:00,1.548
2022-09-25 03:25:00,1.536
2022-09-25 03:30:00,1.523
2022-09-25 03:35:00,1.51
2022-09-25 03:40:00,1.497
2022-09-25 03:45:00,1.484
2022-09-25 03:50:00,1.471
2022-09-25 03:55:00,1.458
2022-09-25 04:00:00,1.446
2022-09-25 04:05:00,1.448
2022-09-25 04:10:00,1.45
2022-09-25 04:15:00,1.452
2022-09-25 04:20:00,1.453
2022-09-25 04:25:00,1.455
2022-09-25 04:30:00,1.457
2022-09-25 04:35:00,1.459
2022-09-25 04:40:00,1.461
2022-09-25 04:45:00,1.463
2022-09-25 04:50:00,1.465
2022-09-25 04:55:00,1.467
2022-09-25 05:00:00,1.469
2022-09-25 05:05:00,1.488
2022-09-25 05:10:00,1.507
2022-09-25 05:15:00,1.526
2022-09-25 05:20:00,1.545
2022-09-25 05:25:00,1.564
2022-09-25 05:30:00,1.583
2022-09-25 05:35:00,1.602
2022-09-25 05:40:00,1.621
2022-09-25 05:45:00,1.64
2022-09-25 05:50:00,1.659
2022-09-25 05:55:00,1.678
2022-09-25 06:00:00,1.696
2022-09-25 06:05:00,1.704
2022-09-25 06:10:00,1.711
2022-09-25 06:15:00,1.718
2022-09-25 06:20:00,1.726
2022-09-25 06:25:00,1.733
2022-09-25 06:30:00,1.74
2022-09-25 06:35:00,1.747
2022-09-25 06:40:00,1.755
2022-09-25 06:45:00,1.762
2022-09-25 06:50:00,1.769
2022-09-25 06:55:00,1.777
2022-09-25 07:00:00,1.784
2022-09-25 07:05:00,1.808
2022-09-25 07:10:00,1.832
2022-09-25 07:15:00,1.856
2022-09-25 07:20:00,1.88
2022-09-25 07:25:00,1.904
2022-09-25 07:30:00,1.928
2022-09-25 07:35:00,1.952
2022-09-25 07:40:00,1.976
2022-09-25 07:45:00,2.001
2022-09-25 07:50:00,2.025
2022-09-25 07:55:00,2.049
2022-09-25 08:00:00,2.073
2022-09-25 08:05:00,2.081
2022-09-25 08:10:00,2.089
2022-09-25 08:15:00,2.097
2022-09-25 08:20:00,2.105
2022-09-25 08:25:00,2.113
2022-09-25 08:30:00,2.121
2022-09-25 08:35:00,2.128
2022-09-25 08:40:00,2.136
2022-09-25 08:45:00,2.144
2022-09-25 08:50:00,2.152
2022-09-25 08:55:00,2.16
2022-09-25 09:00:00,2.168
2022-09-25 09:05:00,2.156
2022-09-25 09:10:00,2.144
2022-09-25 09:15:00,2.132
2022-09-25 09:20:00,2.12
2022-09-25 09:25:00,2.108
2022-09-25 09:30:00,2.095
2022-09-25 09:35:00,2.083
2022-09-25 09:40:00,2.071
2022-09-25 09:45:00,2.059
2022-09-25 09:50:00,2.047
2022-09-25 09:55:00,2.035
2022-09-25 10:00:00,2.022
2022-09-25 10:05:00,2.025
2022-09-25 10:10:00,2.029
2022-09-25 10:15:00,2.032
2022-09-25 10:20:00,2.035
2022-09-25 10:25:00,2.038
2022-09-25 10:30:00,2.041
2022-09-25 10:35:00,2.044
2022-09-25 10:40:00,2.047
2022-09-25 10:45:00,2.05
2022-09-25 10:50:00,2.054
2022-09-25 10:55:00,2.057
2022-09-25 11:00:00,2.06
2022-09-25 11:05:00,2.053
2022-09-25 11:10:00,2.047
2022-09-25 11:15:00,2.04
2022-09-25 11:20:00,2.034
2022-09-25 11:25:00,2.027
2022-09-25 11:30:00,2.021
2022-09-25 11:35:00,2.014
2022-09-25 11:40:00,2.008
2022-09-25 11:45:00,2.001
2022-09-25 11:50:00,1.995
2022-09-25 11:55:00,1.988
2022-09-25 12:00:00,1.982
2022-09-25 12:05:00,1.964
2022-09-25 12:10:00,1.947
2022-09-25 12:15:00,1.929
2022-09-25 12:20:00,1.912
2022-09-25 12:25:00,1.894
2022-09-25 12:30:00,1.877
2022-09-25 12:35:00,1.859
2022-09-25 12:40:00,1.842
2022-09-25 12:45:00,1.825
2022-09-25 12:50:00,1.807
2022-09-25 12:55:00,1.79
2022-09-25 13:00:00,1.772
2022-09-25 13:05:00,1.756
2022-09-25 13:10:00,1.739
2022-09-25 13:15:00,1.722
2022-09-25 13:20:00,1.705
2022-09-25 13:25:00,1.689
2022-09-25 13:30:00,1.672
2022-09-25 13:35:00,1.655
2022-09-25 13:40:00,1.638
2022-09-25 13:45:00,1.622
2022-09-25 13:50:00,1.605
2022-09-25 13:55:00,1.588
2022-09-25 14:00:00,1.572
2022-09-25 14:05:00,1.576
2022-09-25 14:10:00,1.581
2022-09-25 14:15:00,1.585
2022-09-25 14:20:00,1.589
2022-09-25 14:25:00,1.594
2022-09-25 14:30:00,1.598
2022-09-25 14:35:00,1.603
2022-09-25 14:40:00,1.607
2022-09-25 14:45:00,1.612
2022-09-25 14:50:00,1.616
2022-09-25 14:55:00,1.621
2022-09-25 15:00:00,1.625
2022-09-25 15:05:00,1.655
2022-09-25 15:10:00,1.684
2022-09-25 15:15:00,1.714
2022-09-25 15:20:00,1.743
2022-09-25 15:25:00,1.773
2022-09-25 15:30:00,1.802
2022-09-25 15:35:00,1.832
2022-09-25 15:40:00,1.861
2022-09-25 15:45:00,1.891
2022-09-25 15:50:00,1.92
2022-09-25 15:55:00,1.95
2022-09-25 16:00:00,1.979
2022-09-25 16:05:00,2.018
2022-09-25 16:10:00,2.056
2022-09-25 16:15:00,2.095
2022-09-25 16:20:00,2.133
2022-09-25 16:25:00,2.171
2022-09-25 16:30:00,2.21
2022-09-25 16:35:00,2.248
2022-09-25 16:40:00,2.286
2022-09-25 16:45:00,2.325
2022-09-25 16:50:00,2.363
2022-09-25 16:55:00,2.402
2022-09-25 17:00:00,2.44
2022-09-25 17:05:00,2.472
2022-09-25 17:10:00,2.504
2022-09-25 17:15:00,2.537
2022-09-25 17:20:00,2.569
2022-09-25 17:25:00,2.601
2022-09-25 17:30:00,2.633
2022-09-25 17:35:00,2.665
2022-09-25 17:40:00,2.698
2022-09-25 17:45:00,2.73
2022-09-25 17:50:00,2.762
2022-09-25 17:55:00,2.794
2022-09-25 18:00:00,2.826
2022-09-25 18:05:00,2.846
2022-09-25 18:10:00,2.866
2022-09-25 18:15:00,2.886
2022-09-25 18:20:00,2.906
2022-09-25 18:25:00,2.925
2022-09-25 18:30:00,2.945
2022-09-25 18:35:00,2.965
2022-09-25 18:40:00,2.985
2022-09-25 18:45:00,3.004
2022-09-25 18:50:00,3.024
2022-09-25 18:55:00,3.044
2022-09-25 19:00:00,3.064
2022-09-25 19:05:00,3.053
2022-09-25 19:10:00,3.041
2022-09-25 19:15:00,3.03
2022-09-25 19:20:00,3.019
2022-09-25 19:25:00,3.008
2022-09-25 19:30:00,2.997
2022-09-25 19:35:00,2.985
2022-09-25 19:40:00,2.974
2022-09-25 19:45:00,2.963
2022-09-25 19:50:00,2.952
2022-09-25 19:55:00,2.94
2022-09-25 20:00:00,2.929
2022-09-25 20:05:00,2.914
2022-09-25 20:10:00,2.899
2022-09-25 20:15:00,2.885
2022-09-25 20:20:00,2.87
2022-09-25 20:25:00,2.855
2022-09-25 20:30:00,2.84
2022-09-25 20:35:00,2.825
2022-09-25 20:40:00,2.81
2022-09-25 20:45:00,2.796
2022-09-25 20:50:00,2.781
2022-09-25 20:55:00,2.766
2022-09-25 21:00:00,2.751
2022-09-25 21:05:00,2.738
2022-09-25 21:10:00,2.724
2022-09-25 21:15:00,2.711
2022-09-25 21:20:00,2.697
2022-09-25 21:25:00,2.684
2022-09-25 21:30:00,2.67
2022-09-25 21:35:00,2.657
2022-09-25 21:40:00,2.643
2022-09-25 21:45:00,2.63
2022-09-25 21:50:00,2.616
2022-09-25 21:55:00,2.602
2022-09-25 22:00:00,2.589
2022-09-25 22:05:00,2.556
2022-09-25 22:10:00,2.522
2022-09-25 22:15:00,2.489
2022-09-25 22:20:00,2.456
2022-09-25 22:25:00,2.422
2022-09-25 22:30:00,2.389
2022-09-25 22:35:00,2.356
2022-09-25 22:40:00,2.323
2022-09-25 22:45:00,2.289
2022-09-25 22:50:00,2.256
2022-09-25 22:55:00,2.223
2022-09-25 23:00:00,2.189
2022-09-25 23:05:00,2.161
2022-09-25 23:10:00,2.133
2022-09-25 23:15:00,2.104
2022-09-25 23:20:00,2.076
2022-09-25 23:25:00,2.048
2022-09-25 23:30:00,2.02
2022-09-25 23:35:00,1.991
2022-09-25 23:40:00,1.963
2022-09-25 23:45:00,1.935
2022-09-25 23:50:00,1.906
2022-09-25 23:55:00,1.878
2022-09-26 00:00:00,1.85
2022-09-26 00:05:00,1.807
2022-09-26 00:10:00,1.764
2022-09-26 00:15:00,1.722
2022-09-26 00:20:00,1.679
2022-09-26 00:25:00,1.636
2022-09-26 00:30:00,1.594
2022-09-26 00:35:00,1.551
2022-09-26 00:40:00,1.508
2022-09-26 00:45:00,1.465
2022-09-26 00:50:00,1.423
2022-09-26 00:55:00,1.38
2022-09-26 01:00:00,1.337
2022-09-26 01:05:00,1.323
2022-09-26 01:10:00,1.309
2022-09-26 01:15:00,1.295
2022-09-26 01:20:00,1.28
2022-09-26 01:25:00,1.266
2022-09-26 01:30:00,1.252
2022-09-26 01:35:00,1.238
2022-09-26 01:40:00,1.223
2022-09-26 01:45:00,1.209
2022-09-26 01:50:00,1.195
2022-09-26 01:55:00,1.181
2022-09-26 02:00:00,1.166
2022-09-26 02:05:00,1.144
2022-09-26 02:10:00,1.122
2022-09-26 02:15:00,1.1
2022-09-26 02:20:00,1.078
2022-09-26 02:25:00,1.056
2022-09-26 02:30:00,1.034
2022-09-26 02:35:00,1.012
2022-09-26 02:40:00,0.99
2022-09-26 02:45:00,0.968
2022-09-26 02:50:00,0.946
2022-09-26 02:55:00,0.924
2022-09-26 03:00:00,0.902
2022-09-26 03:05:00,0.887
2022-09-26 03:10:00,0.873
2022-09-26 03:15:00,0.859
2022-09-26 03:20:00,0.844
2022-09-26 03:25:00,0.83
2022-09-26 03:30:00,0.816
2022-09-26 03:35:00,0.802
2022-09-26 03:40:00,0.787
2022-09-26 03:45:00,0.773
2022-09-26 03:50:00,0.759
2022-09-26 03:55:00,0.745
2022-09-26 04:00:00,0.73
2022-09-26 04:05:00,0.766
2022-09-26 04:10:00,0.802
2022-09-26 04:15:00,0.838
2022-09-26 04:20:00,0.873
2022-09-26 04:25:00,0.909
2022-09-26 04:30:00,0.945
2022-09-26 04:35:00,0.981
2022-09-26 04:40:00,1.016
2022-09-26 04:45:00,1.052
2022-09-26 04:50:00,1.088
2022-09-26 04:55:00,1.124
2022-09-26 05:00:00,1.159
2022-09-26 05:05:00,1.214
2022-09-26 05:10:00,1.269
2022-09-26 05:15:00,1.324
2022-09-26 05:20:00,1.379
2022-09-26 05:25:00,1.434
2022-09-26 05:30:00,1.489
2022-09-26 05:35:00,1.544
2022-09-26 05:40:00,1.599
2022-09-26 05:45:00,1.654
2022-09-26 05:50:00,1.709
2022-09-26 05:55:00,1.764
2022-09-26 06:00:00,1.819
2022-09-26 06:05:00,1.874
2022-09-26 06:10:00,1.929
2022-09-26 06:15:00,1.985
2022-09-26 06:20:00,2.04
2022-09-26 06:25:00,2.095
2022-09-26 06:30:00,2.151
2022-09-26 06:35:00,2.206
2022-09-26 06:40:00,2.261
2022-09-26 06:45:00,2.317
2022-09-26 06:50:00,2.372
2022-09-26 06:55:00,2.427
2022-09-26 07:00:00,2.483
2022-09-26 07:05:00,2.48
2022-09-26 07:10:00,2.478
2022-09-26 07:15:00,2.476
2022-09-26 07:20:00,2.473
2022-09-26 07:25:00,2.471
2022-09-26 07:30:00,2.468
2022-09-26 07:35:00,2.466
2022-09-26 07:40:00,2.463
2022-09-26 07:45:00,2.461
2022-09-26 07:50:00,2.459
2022-09-26 07:55:00,2.456
2022-09-26 08:00:00,2.454
2022-09-26 08:05:00,2.43
2022-09-26 08:10:00,2.406
2022-09-26 08:15:00,2.382
2022-09-26 08:20:00,2.358
2022-09-26 08:25:00,2.335
2022-09-26 08:30:00,2.311
2022-09-26 08:35:00,2.287
2022-09-26 08:40:00,2.263
2022-09-26 08:45:00,2.239
2022-09-26 08:50:00,2.215
2022-09-26 08:55:00,2.191
2022-09-26 09:00:00,2.168
2022-09-26 09:05:00,2.148
2022-09-26 09:10:00,2.128
2022-09-26 09:15:00,2.109
2022-09-26 09:20:00,2.089
2022-09-26 09:25:00,2.069
2022-09-26 09:30:00,2.05
2022-09-26 09:35:00,2.03
2022-09-26 09:40:00,2.01
2022-09-26 09:45:00,1.991
2022-09-26 09:50:00,1.971
2022-09-26 09:55:00,1.951
2022-09-26 10:00:00,1.932
2022-09-26 10:05:00,1.905
2022-09-26 10:10:00,1.879
2022-09-26 10:15:00,1.853
2022-09-26 10:20:00,1.827
2022-09-26 10:25:00,1.801
2022-09-26 10:30:00,1.774
2022-09-26 10:35:00,1.748
2022-09-26 10:40:00,1.722
2022-09-26 10:45:00,1.696
2022-09-26 10:50:00,1.67
2022-09-26 10:55:00,1.643
2022-09-26 11:00:00,1.617
2022-09-26 11:05:00,1.583
2022-09-26 11:10:00,1.55
2022-09-26 11:15:00,1.516
2022-09-26 11:20:00,1.482
2022-09-26 11:25:00,1.448
2022-09-26 11:30:00,1.415
2022-09-26 11:35:00,1.381
2022-09-26 11:40:00,1.347
2022-09-26 11:45:00,1.313
2022-09-26 11:50:00,1.279
2022-09-26 11:55:00,1.246
2022-09-26 12:00:00,1.212
2022-09-26 12:05:00,1.219
2022-09-26 12:10:00,1.225
2022-09-26 12:15:00,1.232
2022-09-26 12:20:00,1.239
2022-09-26 12:25:00,1.246
2022-09-26 12:30:00,1.253
2022-09-26 12:35:00,1.259
2022-09-26 12:40:00,1.266
2022-09-26 12:45:00,1.273
2022-09-26 12:50:00,1.28
2022-09-26 12:55:00,1.287
2022-09-26 13:00:00,1.293
2022-09-26 13:05:00,1.281
2022-09-26 13:10:00,1.269
2022-09-26 13:15:00,1.257
2022-09-26 13:20:00,1.245
2022-09-26 13:25:00,1.232
2022-09-26 13:30:00,1.22
2022-09-26 13:35:00,1.208
2022-09-26 13:40:00,1.196
2022-09-26 13:45:00,1.184
2022-09-26 13:50:00,1.171
2022-09-26 13:55:00,1.159
2022-09-26 14:00:00,1.147
2022-09-26 14:05:00,1.154
2022-09-26 14:10:00,1.161
2022-09-26 14:15:00,1.167
2022-09-26 14:20:00,1.174
2022-09-26 14:25:00,1.181
2022-09-26 14:30:00,1.188
2022-09-26 14:35:00,1.195
2022-09-26 14:40:00,1.201
2022-09-26 14:45:00,1.208
2022-09-26 14:50:00,1.215
2022-09-26 14:55:00,1.222
2022-09-26 15:00:00,1.229
2022-09-26 15:05:00,1.249
2022-09-26 15:10:00,1.269
2022-09-26 15:15:00,1.288
2022-09-26 15:20:00,1.308
2022-09-26 15:25:00,1.328
2022-09-26 15:30:00,1.348
2022-09-26 15:35:00,1.368
2022-09-26 15:40:00,1.388
2022-09-26 15:45:00,1.408
2022-09-26 15:50:00,1.428
2022-09-26 15:55:00,1.448
2022-09-26 16:00:00,1.468
2022-09-26 16:05:00,1.537
2022-09-26 16:10:00,1.606
2022-09-26 16:15:00,1.675
2022-09-26 16:20:00,1.745
2022-09-26 16:25:00,1.814
2022-09-26 16:30:00,1.883
2022-09-26 16:35:00,1.952
2022-09-26 16:40:00,2.021
2022-09-26 16:45:00,2.091
2022-09-26 16:50:00,2.16
2022-09-26 16:55:00,2.229
2022-09-26 17:00:00,2.298
2022-09-26 17:05:00,2.348
2022-09-26 17:10:00,2.397
2022-09-26 17:15:00,2.447
2022-09-26 17:20:00,2.496
2022-09-26 17:25:00,2.546
2022-09-26 17:30:00,2.595
2022-09-26 17:35:00,2.645
2022-09-26 17:40:00,2.695
2022-09-26 17:45:00,2.744
2022-09-26 17:50:00,2.794
2022-09-26 17:55:00,2.843
2022-09-26 18:00:00,2.893
2022-09-26 18:05:00,2.911
2022-09-26 18:10:00,2.93
2022-09-26 18:15:00,2.948
2022-09-26 18:20:00,2.967
2022-09-26 18:25:00,2.986
2022-09-26 18:30:00,3.004
2022-09-26 18:35:00,3.023
2022-09-26 18:40:00,3.041
2022-09-26 18:45:00,3.06
2022-09-26 18:50:00,3.079
2022-09-26 18:55:00,3.097
2022-09-26 19:00:00,3.116
2022-09-26 19:05:00,3.102
2022-09-26 19:10:00,3.088
2022-09-26 19:15:00,3.074
2022-09-26 19:20:00,3.06
2022-09-26 19:25:00,3.046
2022-09-26 19:30:00,3.032
2022-09-26 19:35:00,3.018
2022-09-26 19:40:00,3.005
2022-09-26 19:45:00,2.991
